timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1667103311515,433,Request1-0,301,Moved Permanently,Thread Group 1-10,text,true,,703,113,10,10,https://google.com/,433,0,0
1667103311948,1432,Request1-1,200,OK,Thread Group 1-10,text,true,,17523,117,10,10,https://www.google.com/,1404,0,0
1667103312410,1027,Request1,200,OK,Thread Group 1-7,text,true,,18204,230,10,10,https://www.google.com/,437,0,0
1667103312410,437,Request1-0,301,Moved Permanently,Thread Group 1-7,text,true,,703,113,10,10,https://google.com/,437,0,0
1667103312847,590,Request1-1,200,OK,Thread Group 1-7,text,true,,17501,117,10,10,https://www.google.com/,574,0,0
1667103311643,1821,Request1,200,OK,Thread Group 1-9,text,true,,18177,230,10,10,https://www.google.com/,1233,0,0
1667103311643,1233,Request1-0,301,Moved Permanently,Thread Group 1-9,text,true,,703,113,10,10,https://google.com/,1233,0,0
1667103312875,589,Request1-1,200,OK,Thread Group 1-9,text,true,,17474,117,10,10,https://www.google.com/,563,0,0
1667103312239,1599,Request1,200,OK,Thread Group 1-4,text,true,,18113,230,10,10,https://www.google.com/,1022,0,0
1667103312239,1022,Request1-0,301,Moved Permanently,Thread Group 1-4,text,true,,703,113,10,10,https://google.com/,1022,0,0
1667103313261,577,Request1-1,200,OK,Thread Group 1-4,text,true,,17410,117,10,10,https://www.google.com/,560,0,0
1667103313130,1030,Request1,200,OK,Thread Group 1-8,text,true,,18159,230,10,10,https://www.google.com/,437,0,0
1667103313130,437,Request1-0,301,Moved Permanently,Thread Group 1-8,text,true,,703,113,10,10,https://google.com/,437,0,0
